Unnamed: 0,causalrep_train_accs,causalrep_test_accs,naive_train_accs,naive_test_accs,naive_vae_train_accs,naive_vae_test_accs,hidden_dim,l2_reg,lr,n_restarts,mode,steps,z_dim,batch_size,num_features,input_dim,vae_epochs,spurious_corr,alter_freq,randseed
0,0.7718631178707225,0.7776169802219006,0.8959125280380249,0.898697555065155,0.8906843662261963,0.8972503542900085,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,54071366
0,0.691254752851711,0.6931982633863966,0.8836501836776733,0.8789194226264954,0.5220532417297363,0.5055475234985352,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,91425342
0,0.6759505703422053,0.6931982633863966,0.71663498878479,0.6546068787574768,0.526425838470459,0.502653181552887,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,10727654
0,0.6984790874524714,0.7153883260974433,0.6995247006416321,0.8909792900085449,0.5204372406005859,0.5021708011627197,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,76453814
0,0.7200570342205324,0.5981669078630005,0.7146387696266174,0.2021225243806839,0.5149239301681519,0.5089242458343506,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,53585278
0,0.7178707224334601,0.7144235407621804,0.852376401424408,0.8591413497924805,0.8908745050430298,0.8967679738998413,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,27749454
0,0.6869771863117871,0.6729377713458755,0.6452471613883972,0.7916063666343689,0.5182509422302246,0.5079594850540161,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,24979128
0,0.6753802281368821,0.7414375301495417,0.683840274810791,0.7274481654167175,0.5197718739509583,0.5132657885551453,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,25338378
0,0.8172053231939164,0.829232995658466,0.8998098373413086,0.9006271362304688,0.5182509422302246,0.5195369124412537,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,23323348
0,0.6150190114068441,0.7670043415340086,0.6134980916976929,0.7303425073623657,0.5274714827537537,0.4987940192222595,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,57248938
0,0.6786121673003802,0.6763145200192957,0.5513308048248291,0.2001929581165313,0.5209125280380249,0.5079594850540161,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,47781346
0,0.7147338403041825,0.6193921852387844,0.7050380110740662,0.6092619299888611,0.5155893564224243,0.5142306089401245,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,79207348
0,0.7102661596958175,0.6478533526290401,0.8930608034133911,0.1003376767039299,0.8980988264083862,0.0998552814126014,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,18997820
0,0.6897338403041825,0.6758321273516642,0.5634980797767639,0.2214182317256927,0.5230988264083862,0.5200192928314209,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,45205366
0,0.656083650190114,0.6690786300048239,0.8901140689849854,0.8837433457374573,0.5180608034133911,0.5050651431083679,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,58165736
0,0.6885931558935361,0.6835504100337675,0.6826996207237244,0.7520501613616943,0.5116919875144958,0.5060299038887024,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,24706196
0,0.6967680608365019,0.7129763627592861,0.6988592743873596,0.8982151746749878,0.5212927460670471,0.5166425704956055,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,94082078
0,0.7231939163498099,0.6603955619874577,0.8742395043373108,0.1591895818710327,0.8799429535865784,0.1833092123270034,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,71173486
0,0.6952471482889734,0.6521948866377231,0.7060836553573608,0.1109503135085105,0.5215779542922974,0.5012059807777405,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,51694358
0,0.6724334600760457,0.7129763627592861,0.7020912170410156,0.1027496382594108,0.5140684247016907,0.4915581345558166,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,36656356
0,0.7452471482889734,0.6473709599614086,0.8251900672912598,0.4635793566703796,0.8966729640960693,0.0998552814126014,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,33441344
0,0.8523764258555133,0.4206464061746261,0.9027566313743592,0.1013024598360061,0.5136882066726685,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,43702674
0,0.7125475285171102,0.7636275928605886,0.7001901268959045,0.7747226357460022,0.5211026668548584,0.5016883611679077,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,51176548
0,0.7966730038022813,0.8181379643029426,0.8999999761581421,0.9073806405067444,0.8985741138458252,0.9078630208969116,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,6939058
0,0.6796577946768061,0.7322720694645442,0.5990493893623352,0.8084900975227356,0.5216729640960693,0.500241219997406,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,17176318
0,0.7038022813688213,0.6251808972503617,0.7066539525985718,0.2836468815803528,0.516730010509491,0.4997588098049164,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,29996132
0,0.6994296577946768,0.7313072841292813,0.7045627236366272,0.8485286831855774,0.5158745050430298,0.4978292286396026,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,71154914
0,0.6569391634980989,0.6550892426435119,0.6369771957397461,0.5233960747718811,0.5192965865135193,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,99193576
0,0.6720532319391636,0.6690786300048239,0.8889733552932739,0.8842257857322693,0.5271862745285034,0.4930053055286407,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,22507472
0,0.8249049429657794,0.5388326097443319,0.9003801941871643,0.1013024598360061,0.8904942870140076,0.1509889066219329,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,5153768
0,0.7173003802281369,0.5402797877472263,0.6971482634544373,0.1471297591924667,0.5181558728218079,0.4973468482494354,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,64446524
0,0.7229087452471483,0.5489628557645924,0.3987642526626587,0.8586589694023132,0.5192015171051025,0.5224312543869019,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,93209742
0,0.6903992395437263,0.6690786300048239,0.5746197700500488,0.2575976848602295,0.5179657936096191,0.4978292286396026,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,79275296
0,0.6756653992395437,0.693680656054028,0.5968630909919739,0.4143753051757812,0.5147338509559631,0.5103714466094971,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,15060502
0,0.7181558935361216,0.5716353111432706,0.7016159296035767,0.1490593403577804,0.5183460116386414,0.5094066858291626,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,27963274
0,0.8626425855513308,0.8581765557163531,0.8985741138458252,0.9025567173957824,0.5218631029129028,0.5016883611679077,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,69586234
0,0.7202471482889734,0.7202122527737579,0.6555132865905762,0.614085853099823,0.5276615619659424,0.4973468482494354,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,87911628
0,0.6797528517110266,0.6970574047274481,0.6482889652252197,0.6280752420425415,0.525475263595581,0.5233960747718811,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,64230988
0,0.7403992395437262,0.6251808972503617,0.7851710915565491,0.5479980707168579,0.8990494012832642,0.1191509887576103,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,32041832
0,0.6925855513307985,0.6743849493487699,0.6958174705505371,0.1119150966405868,0.5310836434364319,0.5176073312759399,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,86750562
0,0.6672053231939163,0.6603955619874577,0.6855512857437134,0.746261477470398,0.5197718739509583,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,21414378
0,0.8119771863117871,0.8055957549445248,0.8772813677787781,0.8639652729034424,0.5202471613883972,0.5123010277748108,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,67798768
0,0.7840304182509505,0.61794500723589,0.9012356996536256,0.1017848551273346,0.888022780418396,0.176555722951889,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,97335510
0,0.7143536121673004,0.6512301013024602,0.7039923667907715,0.1085383519530296,0.5168250799179077,0.500241219997406,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,71905842
0,0.6832699619771863,0.6869271587071877,0.70047527551651,0.9030390977859496,0.5143535733222961,0.515195369720459,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,72912080
0,0.6716730038022813,0.632899179932465,0.6042775511741638,0.7346840500831604,0.5235741138458252,0.5113362073898315,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,52296206
0,0.8463878326996198,0.5147129763627593,0.8804182410240173,0.1312108039855957,0.523193895816803,0.5055475234985352,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,26326070
0,0.7156844106463879,0.6266280752532561,0.8557034134864807,0.2961890995502472,0.8989543318748474,0.0964785367250442,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,9589592
0,0.6863117870722434,0.6719729860106126,0.7059885859489441,0.8842257857322693,0.5144486427307129,0.4925229251384735,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,75983030
0,0.6991444866920152,0.7047756874095513,0.897718608379364,0.8958032131195068,0.894961953163147,0.8914616703987122,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,36315586
0,0.717490494296578,0.7563917028461168,0.7079847455024719,0.857694149017334,0.5155893564224243,0.4968644380569458,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,58536256
0,0.7460076045627376,0.7549445248432224,0.8874524235725403,0.8822962045669556,0.8975284695625305,0.8958032131195068,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,16565130
0,0.7218631178707224,0.7920887602508442,0.6939163208007812,0.6792088747024536,0.5218631029129028,0.5016883611679077,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,34440824
0,0.7054182509505703,0.6657018813314037,0.7149239182472229,0.5069947242736816,0.5189163088798523,0.5147129893302917,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,43548038
0,0.7888783269961978,0.6097443318861553,0.857889711856842,0.2001929581165313,0.5237642526626587,0.5050651431083679,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,81520946
0,0.8053231939163498,0.808972503617945,0.9010456204414368,0.8967679738998413,0.5221482515335083,0.512783408164978,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,69883248
0,0.689638783269962,0.6753497346840328,0.6961026191711426,0.9044862389564514,0.5278517007827759,0.5103714466094971,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,35847702
0,0.6893536121673004,0.6975397973950795,0.572243332862854,0.8432223796844482,0.5080798268318176,0.5089242458343506,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,91162212
0,0.8255703422053232,0.8340569223347805,0.8826045393943787,0.8798842430114746,0.8987642526626587,0.9001446962356567,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,40722826
0,0.7179657794676806,0.6314520019295706,0.6938212513923645,0.1104679182171821,0.5147338509559631,0.5079594850540161,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,54610810
0,0.7119771863117871,0.7670043415340086,0.697243332862854,0.8929088115692139,0.5209125280380249,0.5156777501106262,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,32416598
0,0.710361216730038,0.7665219488663773,0.70047527551651,0.8851905465126038,0.5179657936096191,0.5031355619430542,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,41716296
0,0.7653041825095057,0.5986493005306319,0.904657781124115,0.0993728935718536,0.9045627117156982,0.0993728935718536,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,28199548
0,0.686787072243346,0.6710082006753497,0.5733840465545654,0.2923299670219421,0.5250950455665588,0.5089242458343506,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,97782964
0,0.6750950570342206,0.6927158707187651,0.7034220099449158,0.8760250806808472,0.5160646438598633,0.5094066858291626,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,31439662
0,0.708745247148289,0.7028461167390255,0.7059885859489441,0.885672926902771,0.5158745050430298,0.4987940192222595,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,4890912
0,0.7159695817490495,0.733236854799807,0.7076045274734497,0.8620356917381287,0.5218631029129028,0.4978292286396026,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,97595950
0,0.6903041825095056,0.6536420646406175,0.6917300224304199,0.7264833450317383,0.5154942870140076,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,26163344
0,0.7875475285171103,0.7863000482392668,0.9000950455665588,0.9073806405067444,0.8920151591300964,0.9020742774009703,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,84266128
0,0.7674904942965779,0.7452966714905933,0.8799429535865784,0.8663772344589233,0.8802281022071838,0.8625180721282959,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,74637010
0,0.718916349809886,0.8200675349734684,0.707414448261261,0.873130738735199,0.5178707242012024,0.5118186473846436,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,45669364
0,0.7313688212927757,0.6377231066087795,0.8967680335044861,0.1119150966405868,0.8857414126396179,0.1567776203155517,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,25952232
0,0.7025665399239543,0.6536420646406175,0.697718620300293,0.109020747244358,0.5189163088798523,0.5098890662193298,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,91550354
0,0.7017110266159696,0.6285576459237819,0.7137832641601562,0.6608779430389404,0.5181558728218079,0.5045827627182007,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,49796114
0,0.6770912547528517,0.6690786300048239,0.8997148275375366,0.9064158201217652,0.8966729640960693,0.9044862389564514,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,63410996
0,0.6871673003802281,0.684032802701399,0.7064638733863831,0.855282187461853,0.5236691832542419,0.5055475234985352,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,80539414
0,0.7317490494296578,0.7448142788229619,0.8996197581291199,0.9064158201217652,0.8769011497497559,0.8948383927345276,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,46618304
0,0.7231939163498099,0.562469850458273,0.7028517127037048,0.0993728935718536,0.5206273794174194,0.5031355619430542,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,44733184
0,0.6511406844106464,0.6512301013024602,0.8818441033363342,0.8794018626213074,0.526901125907898,0.5161601305007935,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,78993256
0,0.6597908745247149,0.6353111432706223,0.697243332862854,0.8972503542900085,0.5188212990760803,0.4915581345558166,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,80180240
0,0.7143536121673004,0.6251808972503617,0.6036121249198914,0.6623251438140869,0.5166349411010742,0.4939700961112976,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,67281844
0,0.7828897338403041,0.5750120598166908,0.9034220576286316,0.1037144213914871,0.9000950455665588,0.1143270656466484,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,87235534
0,0.6786121673003802,0.6594307766521948,0.5934410691261292,0.3077665269374847,0.5226235389709473,0.5036179423332214,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,8247878
0,0.7651140684410647,0.578388808490111,0.8998098373413086,0.1032320335507392,0.8999049067497253,0.1037144213914871,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,5068110
0,0.6854562737642586,0.6777616980221901,0.532414436340332,0.7780993580818176,0.5145437121391296,0.4968644380569458,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,37091138
0,0.6877376425855514,0.643511818620357,0.7089353203773499,0.6541244387626648,0.526901125907898,0.5137481689453125,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,71884996
0,0.7596007604562738,0.7409551374819102,0.8978136777877808,0.888567328453064,0.5289923548698425,0.515195369720459,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,11454434
0,0.7744296577946768,0.7756874095513748,0.7322243452072144,0.7467438578605652,0.5218631029129028,0.4992764294147491,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,90913682
0,0.6938212927756654,0.7057404727448143,0.7180607914924622,0.8229619264602661,0.5220532417297363,0.5190545320510864,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,92301770
0,0.7547528517110266,0.6193921852387844,0.8961026668548584,0.1239749193191528,0.9018060564994812,0.1070911735296249,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,2966588
0,0.6807984790874525,0.6714905933429812,0.6920151710510254,0.8900144696235657,0.5246197581291199,0.5060299038887024,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,97325764
0,0.6988593155893537,0.7231066087795466,0.6534220576286316,0.6951278448104858,0.5232889652252197,0.5021708011627197,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,133648
0,0.7213878326996198,0.779064158224795,0.7250950336456299,0.8244090676307678,0.522243320941925,0.5016883611679077,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,44058848
0,0.6692015209125475,0.7279305354558611,0.7027566432952881,0.3357453048229217,0.525475263595581,0.5103714466094971,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,78303434
0,0.6875475285171103,0.6835504100337675,0.6122623682022095,0.383502185344696,0.5205323100090027,0.4939700961112976,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,17680752
0,0.7671102661596958,0.7761698022190062,0.8872623443603516,0.888084888458252,0.5158745050430298,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,83934786
0,0.8250950570342205,0.5354558610709117,0.8980037569999695,0.0911722183227539,0.5165399312973022,0.5132657885551453,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,69607350
0,0.6892585551330799,0.6811384466956102,0.706939160823822,0.8784370422363281,0.5166349411010742,0.5190545320510864,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,55742306
0,0.8102661596958175,0.8080077182826821,0.8892585635185242,0.8774722814559937,0.8966729640960693,0.885672926902771,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,19064870
0,0.851425855513308,0.8658948383984564,0.8996197581291199,0.9025567173957824,0.8927756547927856,0.8953207731246948,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,84533836
0,0.8709125475285171,0.889049686444766,0.8950570225715637,0.911239743232727,0.5193915963172913,0.5132657885551453,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,17750438
0,0.6711026615969582,0.76410998552822,0.6179657578468323,0.7322720885276794,0.5179657936096191,0.5045827627182007,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,72378160
0,0.6834600760456274,0.638205499276411,0.6005703210830688,0.3936324119567871,0.5281368494033813,0.5012059807777405,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,56316120
0,0.7903992395437263,0.4462132175590931,0.8984790444374084,0.0892426446080207,0.8679657578468323,0.2026049196720123,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,88374054
0,0.7108365019011407,0.5726000964785335,0.6308935284614563,0.2397491633892059,0.5181558728218079,0.512783408164978,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,64116172
0,0.7140684410646387,0.7067052580800772,0.8993346095085144,0.9006271362304688,0.5189163088798523,0.5012059807777405,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,91228490
0,0.6966730038022814,0.6864447660395562,0.7109315395355225,0.7645924091339111,0.5247148275375366,0.500241219997406,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,84416914
